0.5699784968083841, 1.0029122432739033
0.536778359097656, 1.0008443247941394
0.5091233357602021, 1.0008217492648843
0.475923198049474, 0.9987538307851205
0.44273717004453017, 0.9987267401500144
0.4205990416687828, 0.9966678518819526
0.3873565748407013, 0.9884774498682154
0.3707353414266601, 0.9843822488613468
0.34858310334512854, 0.9802825327486272
0.3429956598545001, 0.9721147062641451
0.32081520236140015, 0.9639333344621098
0.3096967542032809, 0.9557609928717767
0.29857830604516167, 0.9475886512814435
0.27639784855206173, 0.9394072794794084
0.2542173910589609, 0.9312259076773732
0.24308483319505791, 0.9210127382423823
0.2319804947427233, 0.9148812244967068
0.21531693221132953, 0.9046635399558649
0.19862515026836602, 0.8903641997257075
0.1874925924044626, 0.8801510302907165
0.1818769295022653, 0.8679015481169188
0.16521336697087152, 0.8576838635760768
0.15961181377445888, 0.8474752092469369
0.13741724657557386, 0.837253009600244
0.13180158367337658, 0.8250035274264462
0.12066902580947358, 0.8147903579914553
0.12059847728055129, 0.8045862187681663
0.10945180971086366, 0.7923322214885176
0.09831925184696022, 0.7821190520535266
0.09826281302382256, 0.7739557406748955
0.08710203574834985, 0.759660915550589
0.0815004825519372, 0.749452261221449
0.07588481964973992, 0.7372027790476514
0.059207147412561945, 0.7249442666621516
0.04803226043130504, 0.7086086136931873
0.042458926646461226, 0.702481615053363
0.03129814937098896, 0.6881867899290565
0.02017970121287016, 0.6800144483387234
0.009047143348966724, 0.6698012789037324
0.00897659482004487, 0.6595971396804434
0.00334682221206295, 0.645306829661988
-0.007828064769193954, 0.6289711766930236
-0.01345783737717543, 0.6146808666745682
-0.019101719690941543, 0.5983497288114549
-0.035765282222335326, 0.5881320442706129
-0.03584994045704182, 0.5758870772026662
-0.0414656033592391, 0.5636375950288685
-0.052640490340496005, 0.5473019420599042
-0.058270262948477036, 0.5330116320414487
-0.06392825496802779, 0.5146396663336777
-0.08060592720520665, 0.502381153948178
-0.08070469514569734, 0.48809535903557355
-0.09739647708865995, 0.4737960188054159
-0.09750935473493527, 0.45746939604815373
-0.10868424171619218, 0.4411337430791894
-0.1254324624822929, 0.4186710914704007
-0.12560177895170588, 0.3941811573345073
-0.1312315515596878, 0.3798908473160518
-0.1424064385409438, 0.3635551943470875
-0.1480221014431411, 0.3513057121732899
-0.15916876901282917, 0.33905171489364105
-0.16481265132659484, 0.3227205770305279
-0.1759593188962829, 0.3104665797508791
-0.17607219654255823, 0.29413995699361684
-0.1927498687797371, 0.28188144460811704
-0.20389653634942428, 0.26962744732846844
-0.20948397984005274, 0.2614596208439862
-0.220644757115525, 0.24716479571967975
-0.22620398119458462, 0.24307862492451315
-0.2373647584700569, 0.22878379980020658
-0.24851142603974496, 0.21652980252055787
-0.2596863130210014, 0.20019414955159365
-0.28192320933723947, 0.18384946637092725
-0.28200786757194596, 0.1716044993029806
-0.2986714301033402, 0.16138681476213868
-0.30987453649616503, 0.14096950610385872
-0.32656631843912853, 0.12667016587370128
-0.3488032147553666, 0.1103254826930351
-0.35441887765756386, 0.09807600051923737
-0.3710824401889572, 0.08785831597839522
-0.393262897682058, 0.07967694417636006
-0.426547693627493, 0.06536405862864947
-0.4598183798671438, 0.05309200092559707
-0.5096820801092665, 0.040806397904990854
-0.5484696613106226, 0.030570652940745013
-0.5706360090979383, 0.024430108983367393
-0.5928023568852545, 0.018289565025990218
-0.620457380222708, 0.01826698949673511
-0.6536434082276519, 0.018239898861629023
-0.6813125412708896, 0.016176495487715936
-0.7144985692758339, 0.01614940485260985
-0.73110569298409, 0.014095031690399162
-0.7477128166923466, 0.012040658528188475
-0.7864298493647817, 0.012009052787231411
-0.8085679777405286, 0.009950164519169524
-0.8362371107837663, 0.007886761145256882
-0.8638921341212198, 0.007864185616001773
-0.8971063815377329, 0.003755439291579954
-0.9302924095426763, 0.0037283486564738677
-0.980071451550093, 0.0036877127038148494
-1.0132574795550369, 0.003660622068708763
-1.0574914071891777, 0.005665329066558256
-1.1017535542348877, 0.0035883803750924592
-1.1625946055772851, 0.003538714210731264
-1.2179046522521917, 0.0034935631522212685
-1.300883831970336, 0.0013850087197981864
-1.3893799066501868, 0.0013127670261821045
-1.4336279439901123, 0.0012766461793738415
